window,n_visible_tau,n_actions,lp_success,lp_solve_ms,lp_fractional_value,lp_rounded_expected_value,greedy_expected_value,lp_rounding_gap,lp_rounding_gap_rel,lighting_U1,conveyor_speed_V_mps,full_bins,lp_selected_count,lp_true_value,lp_correct_bin_rate,lp_contamination_events,lp_robot_utilization,greedy_selected_count,greedy_true_value,greedy_correct_bin_rate,greedy_contamination_events,greedy_robot_utilization,missed_positive_value_lp_proxy
77,9,35,True,0.5343749999999758,2.808845088148928,2.7890310869214905,2.7890310869214905,0.019814001227437483,0.007054145246755211,standard,0.65,,3,3.0877729706130057,1.0,0,0.8203125,3,3.0877729706130057,1.0,0,0.8203125,1.455880060485589
78,6,21,True,0.5515000000000381,0.8765150777692973,0.8765150777692973,0.8765150777692973,0.0,0.0,standard,0.65,,2,1.2098873771196978,1.0,0,0.6414062500000001,2,1.2098873771196978,1.0,0,0.6414062500000001,0.07969232828187223
79,7,35,True,0.5240409999998086,1.8040364579232213,1.4688121799977885,1.4688121799977885,0.33522427792543286,0.18581901516077887,standard,0.25,,2,1.658620842227691,1.0,0,0.61015625,2,1.658620842227691,1.0,0,0.61015625,0.7786828478884213
80,11,48,True,0.5392920000000245,1.2120741589910895,0.6114279531176706,0.518426525348389,0.6006462058734189,0.49555235660942304,standard,0.25,PET,1,0.8562004588902037,1.0,0,0.234375,3,0.8988270198659407,0.6666666666666666,1,0.77890625,1.2103052073449094
81,12,48,True,0.5047499999999427,1.0654428866592922,0.7095447832501159,0.7095447832501159,0.35589810340917627,0.33403771132688176,dim,0.25,cardboard,2,1.3098310816177428,1.0,0,0.5445312499999999,2,1.3098310816177428,1.0,0,0.5445312499999999,1.9869551981751936
82,8,35,True,0.5245830000000229,1.4205316609718965,0.9895753323677391,0.9147259453246582,0.43095632860415745,0.3033767852166749,dim,0.65,,1,1.3170397796186346,1.0,0,0.29687499999999994,2,1.3537198518426767,1.0,0,0.5757812499999999,2.310204989489871
83,8,24,True,0.4266669999999362,1.404991400130192,1.404991400130192,1.404991400130192,0.0,0.0,dim,0.25,cardboard,2,2.1434447829136136,1.0,0,0.5445312499999999,2,2.1434447829136136,1.0,0,0.5445312499999999,0.15857137887688744
84,4,15,True,0.44966700000004245,0.8118268539736087,0.8118268539736087,0.8118268539736087,0.0,0.0,standard,0.25,"HDPE,cardboard",1,1.0847539419873062,1.0,0,0.328125,1,1.0847539419873062,1.0,0,0.328125,0.0
85,10,42,True,0.5230410000001129,1.2631539141617716,1.1525328111048223,1.1525328111048223,0.11062110305694928,0.08757531589517925,standard,0.45,,2,1.364304431671924,1.0,0,0.67265625,2,1.364304431671924,1.0,0,0.67265625,0.7208985752832879
86,7,35,True,0.49712499999987614,1.196700892397641,0.7564294389285539,0.7564294389285539,0.44027145346908714,0.3679043412318216,standard,0.25,,2,0.9335281472824202,1.0,0,0.5445312499999999,2,0.9335281472824202,1.0,0,0.5445312499999999,1.4181822944303353
87,5,24,True,0.4313750000000116,0.9629959636059198,0.9629959636059198,0.9629959636059198,0.0,0.0,standard,0.25,metal,2,1.1032863309367869,1.0,0,0.5445312499999999,2,1.1032863309367869,1.0,0,0.5445312499999999,0.01158717585400515
88,11,63,True,0.6638749999998694,1.444301798584747,1.0713870821325082,1.0713870821325082,0.37291471645223884,0.2581972249966407,dim,0.25,,2,1.5153031547338995,1.0,0,0.54296875,2,1.5153031547338995,1.0,0,0.54296875,2.2087952615439725
89,4,28,True,0.7739589999999907,1.3333328589083486,0.9544877445651132,0.9544877445651132,0.3788451143432354,0.2841339368576056,standard,0.25,,2,1.0959324643779285,1.0,0,0.5757812499999999,2,1.0959324643779285,1.0,0,0.5757812499999999,0.670865075326788
90,5,21,True,0.5659159999999996,0.4630509078939557,0.4630509078939557,0.4630509078939557,0.0,0.0,dim,0.25,,1,0.7588687685255217,1.0,0,0.265625,1,0.7588687685255217,1.0,0,0.265625,0.1574581024520928
91,4,14,True,0.4398329999999451,0.5784705961025679,0.5784705961025679,0.5784705961025679,0.0,0.0,standard,0.25,,2,1.0112739173230625,1.0,0,0.5773437499999999,2,1.0112739173230625,1.0,0,0.5773437499999999,0.0
92,6,28,True,0.52316699999988,1.4056219688156208,0.8150042198824522,0.8150042198824522,0.5906177489331687,0.4201824971694374,standard,0.45,,1,0.8483371104455646,1.0,0,0.24609375000000003,1,0.8483371104455646,1.0,0,0.24609375000000003,1.4176428275153419
93,12,49,True,0.552000000000108,1.4451277582641897,1.132791725826944,1.132791725826944,0.3123360324372457,0.21613039445896956,standard,0.45,,2,1.504244701450486,1.0,0,0.5773437499999999,2,1.504244701450486,1.0,0,0.5773437499999999,1.2018283310931621
94,7,35,True,0.761624999999988,1.4941355019713327,1.1961305837284264,1.1762959451196981,0.2980049182429063,0.1994497271831936,dim,0.65,,1,1.5438257710083938,1.0,0,0.24609375000000003,2,1.786787361926541,1.0,0,0.54296875,1.4136800898787454
95,4,21,True,0.5763340000000117,0.4953403333113509,0.41265057548024764,0.41265057548024764,0.08268975783110327,0.16693524082386368,dim,0.65,,2,1.0688390488601807,1.0,0,0.6070312499999999,2,1.0688390488601807,1.0,0,0.6070312499999999,0.272576734909282
96,11,35,True,0.7235420000000214,2.9003645320047013,2.138831702951223,2.138831702951223,0.7615328290534782,0.2625645227178098,standard,0.85,,2,2.3233260234636717,1.0,0,0.51171875,2,2.3233260234636717,1.0,0,0.51171875,1.2876863007036468
97,4,14,True,0.4841250000000574,0.7642683144520521,0.7642683144520521,0.7642683144520521,0.0,0.0,standard,0.85,,1,0.8991588278457419,1.0,0,0.265625,1,0.8991588278457419,1.0,0,0.265625,0.13631510602478447
98,11,77,True,0.6454590000000149,1.0345037593019926,0.7924843356500498,0.7924843356500498,0.24201942365194273,0.2339473602447223,standard,0.45,,2,1.0588351039077657,1.0,0,0.5773437499999999,2,1.0588351039077657,1.0,0,0.5773437499999999,1.098061595304367
99,10,28,True,0.6453330000000257,1.5747782860611341,1.0265624255070342,1.0468530546098291,0.5482158605540999,0.34812256773320643,standard,0.85,,2,1.6922347185265725,1.0,0,0.51171875,2,1.7384571785636684,1.0,0,0.5,1.660540511178557
100,4,12,True,0.5006670000000657,1.1323187014957465,1.1323187014957465,1.1323187014957465,0.0,0.0,standard,0.25,HDPE,2,1.282613828013661,1.0,0,0.5773437499999999,2,1.282613828013661,1.0,0,0.5773437499999999,0.0
101,4,14,True,0.4977910000001362,0.6033738970730613,0.6033738970730613,0.5816365458988604,0.0,0.0,standard,0.25,,1,0.7889141400896915,1.0,0,0.31171875,2,0.8275321192636196,1.0,0,0.6085937499999999,0.03861797917392806
102,10,24,True,0.508082999999937,1.271207657439155,1.271207657439155,1.271207657439155,0.0,0.0,standard,0.65,cardboard,2,1.5839256913504882,1.0,0,0.5757812499999999,2,1.5839256913504882,1.0,0,0.5757812499999999,0.0
103,12,42,True,0.5784159999999705,1.097486656199374,0.8230833603187253,0.8230833603187253,0.2744032958806486,0.25002882206414667,standard,0.65,,2,1.4079716163946636,1.0,0,0.6070312499999999,2,1.4079716163946636,1.0,0,0.6070312499999999,0.7112406388278614
104,7,12,True,0.413875000000008,0.6193394996266242,0.6193394996266242,0.4683602945128838,0.0,0.0,standard,0.65,HDPE,1,0.8163438449760336,1.0,0,0.328125,2,0.617947169801436,0.5,1,0.67265625,0.022051076892809385
105,12,30,True,0.527667000000065,0.6924533331564767,0.6924533331564767,0.6924533331564767,0.0,0.0,standard,0.65,HDPE,2,0.939326925967827,1.0,0,0.5,2,0.939326925967827,1.0,0,0.5,0.299561381697385
106,5,10,True,0.5122919999998032,0.19447316731809866,0.19447316731809866,0.19447316731809866,0.0,0.0,standard,0.65,"HDPE,organic",1,0.26662273109353507,1.0,0,0.34453125,1,0.26662273109353507,1.0,0,0.34453125,0.0
107,7,49,True,0.565874999999938,3.1277683840523274,1.9029500669917203,1.9387393223045388,1.224818317060607,0.39159495418702844,standard,0.45,,2,2.1079368616105327,1.0,0,0.51328125,3,2.1866049395628453,1.0,0,0.74609375,2.92905782978091
108,8,28,True,0.5387079999998878,0.9275168560155413,0.751062504056133,0.751062504056133,0.1764543519594084,0.1902438223251565,standard,0.45,,2,0.988529800259764,1.0,0,0.6414062500000001,2,0.988529800259764,1.0,0,0.6414062500000001,0.6974776009353532
109,4,21,True,0.4482500000000389,-0.0,0.0,-0.3263548836947534,0.0,0.0,standard,0.85,,0,0.0,1.0,0,0.0,2,0.039004842528654785,1.0,0,0.57890625,0.0937444238622315
110,6,21,True,0.4644170000001058,1.3451778754112957,1.3451778754112957,1.3451778754112957,0.0,0.0,standard,0.85,,2,1.603776407872254,1.0,0,0.5,2,1.603776407872254,1.0,0,0.5,0.29414689157974405
111,8,30,True,0.4353339999998429,0.7022254546490506,0.7022254546490506,0.5391182484919285,0.0,0.0,standard,0.45,PET,1,0.9736387739523288,1.0,0,0.24609375000000003,2,0.7492170247969562,0.5,1,0.57421875,0.3640352241044512
112,4,14,True,0.42412500000010844,-0.0,0.0,-0.07197399769167198,0.0,0.0,poor,0.85,,0,0.0,1.0,0,0.0,1,0.23586847380477455,1.0,0,0.265625,0.23586847380477455
113,7,24,True,0.5098329999999596,0.8159644991871017,0.6891098030616551,0.46383394693619023,0.12685469612544653,0.15546595011403627,standard,0.85,"cardboard,metal,organic",1,0.7615895371617161,1.0,0,0.265625,2,0.5321920981291474,0.5,1,0.61015625,0.37485317225178183
114,5,0,False,0.0,0.0,0.0,0.0,0.0,0.0,standard,0.65,PET,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0
115,4,14,True,0.5937090000001088,0.2486586443058603,0.2486586443058603,0.2486586443058603,0.0,0.0,standard,0.45,,2,0.5503854719126855,1.0,0,0.61015625,2,0.5503854719126855,1.0,0,0.61015625,0.0
116,9,21,True,0.573874999999946,0.43429970006907237,0.2979280146479649,0.2979280146479649,0.13637168542110745,0.3140036371183735,standard,0.45,,2,0.5278507146088098,1.0,0,0.5757812499999999,2,0.5278507146088098,1.0,0,0.5757812499999999,0.3030206186789193
117,8,12,True,0.4685419999999052,0.4658360447934488,0.35399255783208006,0.35399255783208006,0.11184348696136875,0.2400919555526452,poor,0.45,glass,1,0.8925712316279388,1.0,0,0.34453125,1,0.8925712316279388,1.0,0,0.34453125,0.6013987960898066
118,10,35,True,0.46162500000002105,1.8151344141963563,1.8151344141963563,1.8151344141963563,0.0,0.0,dim,0.25,,3,3.1311964286480873,1.0,0,0.7804687499999999,3,3.1311964286480873,1.0,0,0.7804687499999999,0.0292827530903641
119,12,21,True,0.5055410000001093,0.2544271109427796,0.17113900286952916,0.05501888554848883,0.08328810807325043,0.3273554762486842,poor,0.85,,1,0.7470158449026407,1.0,0,0.31171875,2,1.0889917729791885,1.0,0,0.6398437499999999,1.073353649920353
120,5,28,True,0.5298330000000906,0.1806303549886228,0.14819295043453254,0.09452029755749473,0.03243740455409025,0.17957892269067044,standard,0.65,,1,0.33427193545819567,1.0,0,0.234375,2,0.3255817051124059,1.0,0,0.48046875,0.15686591306290193
121,12,14,True,0.4089169999998976,0.9286878966800125,0.9286878966800125,0.9286878966800125,0.0,0.0,standard,0.85,,2,1.1848664536288105,1.0,0,0.6070312499999999,2,1.1848664536288105,1.0,0,0.6070312499999999,0.0
122,7,30,True,0.46283399999991204,-0.0,0.0,-0.3171498034052158,0.0,0.0,dim,0.65,PET,0,0.0,1.0,0,0.0,2,-0.0787002575434008,0.5,1,0.6085937499999999,0.15645796339344392
123,11,36,True,0.6869169999998981,1.9915233879985244,1.5195037450063116,1.5195037450063116,0.4720196429922128,0.23701436088410252,standard,0.65,hazard,2,1.6867446177049912,1.0,0,0.5445312499999999,2,1.6867446177049912,1.0,0,0.5445312499999999,1.7232179337766333
124,5,15,True,0.47074999999985323,0.7073467279769761,0.6281315127630986,-0.37233999864532685,0.07921521521387742,0.11198922972392099,standard,0.25,"metal,hazard",1,0.6427400080459864,1.0,0,0.31171875,2,-0.6065142381802782,0.5,1,0.5460937499999999,0.20376465013373046
125,7,35,True,0.4914580000001667,1.0662847936107371,0.8033556219374013,0.6735322181675562,0.26292917167333585,0.24658437712778825,standard,0.25,,1,0.9197353264074122,1.0,0,0.265625,2,0.895429679628267,1.0,0,0.61015625,0.8523303413963921
126,6,12,True,0.43166600000010824,1.4072612056143456,1.4072612056143456,1.2812426482956276,0.0,0.0,standard,0.85,organic,1,1.5446443348406307,1.0,0,0.24609375000000003,2,1.357538213165492,0.5,1,0.49218750000000006,0.05564161979303117
127,7,21,True,0.669875000000042,1.1008536520025791,0.843193548862086,0.843193548862086,0.25766010314049315,0.2340548197953287,standard,0.85,,1,0.9623932804311931,1.0,0,0.29687499999999994,1,0.9623932804311931,1.0,0,0.29687499999999994,1.1867952393797734
128,11,56,True,1.0802919999999272,1.6988921172670821,1.3481756013844564,1.3481756013844564,0.35071651588262576,0.20643836787400302,dim,0.45,,2,1.8260198793657416,1.0,0,0.5757812499999999,2,1.8260198793657416,1.0,0,0.5757812499999999,1.8616305331859255
129,6,21,True,0.5570420000000631,0.932324760730927,0.7277232145122174,0.6932600632966532,0.20460154621870952,0.21945308634547617,standard,0.65,,1,0.7955105475243832,1.0,0,0.27890624999999997,2,0.8146581756174751,1.0,0,0.6070312499999999,0.3567220182755081
130,11,56,True,0.5652910000000233,1.532519560535563,1.2131688033566794,1.2131688033566794,0.3193507571788836,0.20838282616587384,standard,0.25,,2,1.4208955079649033,1.0,0,0.5445312499999999,2,1.4208955079649033,1.0,0,0.5445312499999999,1.6545971774233545
131,6,5,True,0.44720899999983743,-0.0,0.0,-0.14370071384404826,0.0,0.0,standard,0.85,"metal,organic",0,0.0,1.0,0,0.0,1,-0.16391000195407066,0.0,1,0.29687499999999994,0.0
